model,word,dominant_class,avg_weight,avg_abs_weight,n_occurrences
SGDClassifier,fortes,real,-0.054620565768938305,0.054620565768938305,1
SGDClassifier,fosse,fake,0.04119034991955929,0.04119034991955929,1
SGDClassifier,foto,fake,0.05781112905240176,0.05781112905240176,2
SGDClassifier,fraudadas,real,-0.05473759468842811,0.05473759468842811,1
SGDClassifier,fraude,fake,0.10502487318103422,0.10502487318103422,2
SGDClassifier,frente,real,-0.0650457990379596,0.0650457990379596,1
SGDClassifier,funcionários,fake,0.04551255768030241,0.04551255768030241,1
SGDClassifier,fundadores,real,-0.07279649309440174,0.07279649309440174,1
SGDClassifier,fundo,fake,0.025821924997506532,0.025821924997506532,1
SGDClassifier,futuro,real,-0.05321029444257742,0.05321029444257741,3
SGDClassifier,fuzilado,real,-0.09350601292341888,0.09350601292341888,1
SGDClassifier,gado,real,-0.04814932262921783,0.04814932262921783,1
SGDClassifier,gang,real,-0.04063292359442737,0.04063292359442737,1
SGDClassifier,ganhar,real,-0.024437051373738267,0.024437051373738267,1
SGDClassifier,garçom,real,-0.047015101913689766,0.047015101913689766,1
SGDClassifier,gay,real,-0.041923455286055546,0.041923455286055546,1
SGDClassifier,general,real,-0.03239465069456499,0.03239465069456499,1
SGDClassifier,gente,real,-0.070327259415819,0.070327259415819,1
SGDClassifier,geográfico,real,-0.05724287463722267,0.05724287463722267,1
SGDClassifier,globo,real,-0.13483328626692176,0.13483328626692176,1
SGDClassifier,golpe,fake,0.06103803865110088,0.06103803865110088,2
SGDClassifier,golpistas,fake,0.04796201447177066,0.04796201447177066,1
SGDClassifier,gostoso,real,-0.06099469259485058,0.06099469259485058,1
SGDClassifier,governo,fake,0.03164234342192859,0.03164234342192859,2
SGDClassifier,grande,real,-0.04051362196735726,0.04051362196735726,2
SGDClassifier,gravou,fake,0.04268852538937083,0.04268852538937083,1
SGDClassifier,graça,real,-0.10356827681971294,0.10356827681971294,1
SGDClassifier,grosso,real,-0.037843651226346676,0.037843651226346676,1
SGDClassifier,grupo,real,-0.07903193273803412,0.07903193273803412,11
SGDClassifier,grupos,real,-0.027341023974766985,0.027341023974766985,1
SGDClassifier,gás,real,-0.09654747987510523,0.09654747987510523,2
SGDClassifier,gênero,real,-0.0986431313185676,0.0986431313185676,1
SGDClassifier,h,real,-0.025804317857023078,0.025804317857023078,1
SGDClassifier,hein,real,-0.020875190325481914,0.020875190325481914,1
SGDClassifier,hepática,real,-0.061866005367777546,0.061866005367777546,1
SGDClassifier,história,real,-0.026626394105044984,0.026626394105044984,1
SGDClassifier,histórico,real,-0.03760801145420084,0.03760801145420084,1
SGDClassifier,hoje,fake,0.009934780695978564,0.009934780695978564,1
SGDClassifier,homem,real,-0.03858721828670303,0.03858721828670303,2
SGDClassifier,hora,real,-0.06469970736628955,0.06469970736628955,3
SGDClassifier,http,fake,0.0002575785153885094,0.0002575785153885094,1
SGDClassifier,https,fake,0.05544312352277295,0.05544312352277295,2
SGDClassifier,https,real,-0.0008409302068080085,0.0008409302068080085,1
SGDClassifier,humilhado,real,-0.028643355587884195,0.028643355587884195,1
SGDClassifier,há,real,-0.07142488539017687,0.07142488539017687,3
SGDClassifier,idade,real,-0.05476514829524432,0.05476514829524432,1
